Gender,Age,Married,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
Female,62,No,0,36.625792,-119.672483,0,53,No Offer,Yes,18.81,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.85,1049.6,0.0,0,996.93,2046.53
Female,67,No,0,33.03933,-115.191857,0,28,No Offer,Yes,12.72,Yes,Yes,Cable,23.0,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.45,1867.6,0.0,0,356.16,2223.76
Female,37,Yes,1,33.309852,-116.823091,1,1,No Offer,No,0.0,No Phone Service,Yes,DSL,19.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.5,30.5,0.0,0,0.0,30.5
Female,45,Yes,0,38.931425,-121.946081,1,5,No Offer,Yes,9.23,No,Yes,Fiber Optic,25.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.15,465.05,0.0,0,46.15,511.2
Male,45,Yes,2,37.371862,-121.860349,9,26,No Offer,Yes,43.84,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.15,515.75,0.0,0,1139.84,1655.59
Male,55,No,0,34.943523,-120.256729,0,7,No Offer,Yes,7.37,Yes,Yes,Fiber Optic,6.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.1,701.3,0.0,0,51.59,752.89
Male,68,No,0,32.808814,-117.134694,0,16,No Offer,No,0.0,No Phone Service,Yes,DSL,24.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,39.0,679.85,0.0,0,0.0,679.85
Female,26,No,0,38.25485,-122.461799,0,6,No Offer,Yes,5.16,No,Yes,Fiber Optic,59.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.95,547.65,0.0,0,30.96,578.61
Male,31,No,0,33.194742,-117.29032,0,46,No Offer,Yes,22.13,Yes,Yes,Fiber Optic,22.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,94.9,4422.95,24.08,0,1017.98,5416.85
Male,27,Yes,3,33.738543,-117.785046,3,31,Offer C,Yes,36.49,Yes,Yes,Fiber Optic,59.0,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,98.05,3082.1,0.0,0,1131.19,4213.29
Female,44,Yes,0,37.023669,-121.946461,2,57,No Offer,No,0.0,No Phone Service,Yes,DSL,14.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,2782.4,0.0,0,0.0,2782.4
Male,26,Yes,0,35.233745,-120.626442,10,29,No Offer,Yes,3.35,No,Yes,Fiber Optic,59.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,2263.4,0.0,0,97.15,2360.55
Male,42,No,0,36.185471,-119.375243,0,52,Offer B,No,0.0,No Phone Service,Yes,Cable,14.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Mailed Check,30.1,1623.4,11.72,0,0.0,1611.68
Male,59,No,0,34.242058,-116.89802,0,26,Offer C,Yes,39.63,No,Yes,Fiber Optic,29.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.5,2018.1,0.0,0,1030.38,3048.48
Female,32,Yes,0,37.538309,-122.305109,6,65,Offer B,Yes,41.34,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.05,7118.9,0.0,0,2687.1,9806.0
Female,60,No,0,38.470423,-121.114897,0,21,Offer D,Yes,30.59,No,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.65,1493.2,0.0,0,642.39,2135.59
Male,21,Yes,0,37.873916,-122.20522,1,1,Offer E,Yes,37.83,No,Yes,Fiber Optic,51.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,84.8,0.0,0,37.83,122.63
Female,42,Yes,3,38.392559,-121.225093,0,35,Offer C,Yes,39.11,Yes,Yes,DSL,23.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.45,2136.9,0.0,0,1368.85,3505.75
Male,30,No,0,33.956445,-118.358634,0,5,Offer E,Yes,34.26,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,21.05,113.85,0.0,0,171.3,285.15
Female,56,Yes,0,34.110124,-119.100972,9,18,Offer D,Yes,29.6,No,Yes,Fiber Optic,7.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.95,1745.5,6.72,0,532.8,2271.58
Male,37,Yes,3,37.388349,-122.075299,1,31,Offer C,Yes,20.76,Yes,Yes,Fiber Optic,57.0,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.3,2823.0,0.0,0,643.56,3466.56
Female,64,No,0,38.598936,-120.963092,0,37,Offer C,Yes,17.46,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3810.55,0.0,0,646.02,4456.57
Female,25,Yes,1,32.79697,-116.969082,10,23,No Offer,Yes,9.84,Yes,Yes,Fiber Optic,71.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0.0,0,226.32,2094.72
Female,47,No,0,35.511833,-120.918713,0,26,No Offer,No,0.0,No Phone Service,Yes,DSL,7.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.35,1277.5,0.0,0,0.0,1277.5
Male,25,Yes,3,37.509366,-122.306132,1,72,No Offer,Yes,20.79,Yes,Yes,Fiber Optic,59.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,97.75,6991.6,0.0,0,1496.88,8488.48
Male,48,No,0,32.690654,-115.431225,0,7,Offer E,Yes,30.58,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.5,128.6,0.0,0,214.06,342.66
Male,66,Yes,0,34.146635,-118.139225,6,65,No Offer,Yes,32.08,Yes,Yes,Fiber Optic,8.0,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.75,6674.65,0.0,0,2085.2,8759.85
Female,55,Yes,0,34.281911,-118.556218,0,27,Offer C,Yes,20.02,No,Yes,Fiber Optic,27.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.9,2681.15,0.0,0,540.54,3221.69
Male,42,Yes,3,37.902422,-121.440029,6,21,No Offer,Yes,31.55,Yes,Yes,DSL,23.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.9,1549.75,0.0,0,662.55,2212.3
Female,25,Yes,2,36.751489,-119.68072,1,71,Offer A,Yes,29.41,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,23.9,1663.5,0.0,0,2088.11,3751.61
Female,49,Yes,1,39.02741,-121.614982,4,15,Offer D,Yes,17.43,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,19.8,272.95,18.55,0,261.45,515.85
Female,46,No,0,38.00474,-122.663717,0,20,Offer D,Yes,33.86,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,18.9,347.65,0.0,0,677.2,1024.85
Female,27,Yes,2,33.763678,-116.429928,2,40,Offer B,Yes,33.44,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,24.8,1024.7,0.0,0,1337.6,2362.3
Male,23,Yes,1,37.084697,-121.606417,0,34,Offer C,Yes,5.39,Yes,Yes,Cable,52.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,77.2,2753.8,0.0,0,183.26,2937.06
Male,20,No,3,33.000269,-117.072093,0,31,Offer C,No,0.0,No Phone Service,Yes,Cable,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.0,789.2,22.4,0,0.0,766.8
Female,26,Yes,3,41.924174,-123.260788,9,72,No Offer,Yes,11.85,Yes,Yes,Fiber Optic,59.0,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.9,6954.15,0.0,0,853.2,7807.35
Male,80,Yes,0,33.148116,-117.306043,1,33,No Offer,No,0.0,No Phone Service,Yes,DSL,4.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,50.0,1750.85,0.0,0,0.0,1750.85
Female,35,Yes,2,38.415003,-122.998726,1,72,No Offer,Yes,17.89,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7658.3,0.0,0,1288.08,8946.38
Male,29,Yes,0,35.511833,-120.918713,9,69,Offer A,Yes,3.41,Yes,Yes,Fiber Optic,41.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.55,7806.5,0.0,0,235.29,8041.79
Male,50,No,0,33.787165,-117.931889,0,4,No Offer,No,0.0,No Phone Service,Yes,DSL,23.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,42.4,146.4,0.0,0,0.0,146.4
Female,53,No,0,34.457541,-119.631072,0,4,Offer E,Yes,1.3,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,20.15,68.45,0.0,0,5.2,73.65
Female,35,Yes,1,37.483535,-119.679414,0,22,Offer D,Yes,46.45,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,19.05,454.05,0.0,0,1021.9,1475.95
Female,56,Yes,0,37.855717,-121.994813,6,72,No Offer,No,0.0,No Phone Service,Yes,DSL,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.5,4919.7,0.0,0,0.0,4919.7
Female,47,Yes,3,34.243088,-116.830015,8,7,No Offer,Yes,16.22,No,Yes,DSL,53.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,554.05,0.0,0,113.54,667.59
Female,36,Yes,0,37.521708,-120.426843,1,16,Offer D,No,0.0,No Phone Service,Yes,DSL,29.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,810.2,0.0,0,0.0,810.2
Male,32,Yes,0,40.913192,-123.06597,4,50,No Offer,Yes,46.91,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.55,1067.65,0.0,0,2345.5,3413.15
Female,23,No,0,33.507255,-117.029473,0,1,Offer E,Yes,32.86,Yes,Yes,Fiber Optic,58.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.05,75.05,0.0,0,32.86,107.91
Female,33,Yes,0,33.054579,-117.25665,1,3,No Offer,Yes,15.02,Yes,Yes,Fiber Optic,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.15,216.75,0.0,0,45.06,261.81
Male,69,Yes,0,40.142256,-123.852927,10,71,No Offer,Yes,11.35,No,Yes,DSL,24.0,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,71.0,5012.1,0.0,0,805.85,5817.95
Female,23,No,0,34.422519,-118.420717,0,1,Offer E,Yes,5.12,No,Yes,DSL,30.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.95,45.95,0.0,0,5.12,51.07
Female,77,No,0,33.362575,-117.299644,0,27,No Offer,Yes,2.97,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,2401.05,0.0,0,80.19,2481.24
Female,70,Yes,0,38.93496,-122.792243,8,62,Offer B,Yes,22.74,Yes,Yes,Fiber Optic,18.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,6312.9,0.0,0,1409.88,7722.78
Female,73,Yes,0,33.786738,-117.982564,0,66,Offer A,Yes,28.06,Yes,Yes,Fiber Optic,20.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,100.8,6690.75,0.0,0,1851.96,8542.71
Male,42,Yes,0,37.939768,-120.188002,1,47,Offer B,Yes,19.02,Yes,Yes,Fiber Optic,17.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.85,5275.8,4.93,0,893.94,6164.81
Female,24,Yes,3,35.140938,-119.051348,9,23,Offer D,Yes,1.88,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.65,451.55,0.0,0,43.24,494.79
Female,52,Yes,3,34.035849,-118.503508,7,49,Offer B,Yes,27.38,Yes,Yes,Fiber Optic,57.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.35,4889.2,0.0,0,1341.62,6230.82
Female,65,No,0,38.578807,-123.19338,0,6,No Offer,Yes,12.67,No,Yes,Fiber Optic,20.0,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.1,450.9,0.0,0,76.02,526.92
Female,22,No,0,34.061918,-118.277939,0,1,No Offer,Yes,31.03,Yes,Yes,Fiber Optic,27.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.45,85.45,0.0,0,31.03,116.48
Female,65,Yes,0,34.035849,-118.503508,7,67,No Offer,Yes,49.94,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,20.05,1263.05,43.66,0,3345.98,4565.37
Male,73,Yes,2,37.708327,-122.083473,1,28,No Offer,Yes,4.71,Yes,Yes,DSL,21.0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,51.0,1381.8,0.0,80,131.88,1593.68
Male,56,No,0,37.238758,-121.828375,0,20,No Offer,Yes,3.8,No,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.55,1493.55,17.6,0,76.0,1551.95
Female,73,Yes,0,37.218705,-121.762429,1,72,Offer A,Yes,4.59,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.65,8333.95,0.0,0,330.48,8664.43
Male,71,No,0,33.694501,-116.412711,0,11,No Offer,Yes,41.58,No,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.5,874.2,0.0,0,457.38,1331.58
Female,52,No,0,38.313447,-121.123886,0,14,Offer D,Yes,37.01,No,Yes,DSL,29.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,921.4,0.0,0,518.14,1439.54
Male,60,No,0,37.255479,-121.889838,0,39,No Offer,Yes,5.4,Yes,Yes,DSL,16.0,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,53.85,2200.7,46.66,0,210.6,2364.64
Female,42,No,0,34.167465,-118.165327,0,32,No Offer,Yes,32.02,Yes,Yes,DSL,3.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1739.6,0.0,0,1024.64,2764.24
Male,61,Yes,2,39.333737,-120.858667,5,24,Offer C,Yes,40.81,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.25,439.75,0.0,0,979.44,1419.19
Male,35,Yes,0,35.184837,-119.402525,1,17,No Offer,Yes,13.68,No,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,1214.05,0.0,0,232.56,1446.61
Male,55,Yes,2,37.420273,-120.66527,1,4,Offer E,Yes,16.68,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,24.1,73.1,0.0,0,66.72,139.82
Male,74,No,0,33.200369,-116.192313,0,24,No Offer,Yes,8.66,Yes,Yes,Cable,27.0,No,Yes,No,No,No,No,No,No,Two Year,No,Credit Card,54.8,1291.3,0.0,110,207.84,1609.14
Male,40,No,0,33.600987,-117.862734,0,11,No Offer,Yes,44.94,No,Yes,Fiber Optic,25.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,926.25,0.0,0,494.34,1420.59
Female,54,No,3,35.316263,-119.402559,0,70,No Offer,Yes,16.75,Yes,Yes,DSL,57.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,66.0,4891.5,0.0,90,1172.5,6154.0
Female,50,No,0,33.830453,-118.384565,0,2,No Offer,Yes,6.2,No,Yes,Fiber Optic,6.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.15,183.75,0.0,0,12.4,196.15
Male,19,Yes,1,34.132275,-117.611478,1,30,No Offer,Yes,10.24,Yes,Yes,Fiber Optic,48.0,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,2570.2,0.0,0,307.2,2877.4
Female,37,Yes,1,39.84784,-122.544556,8,7,No Offer,No,0.0,No Phone Service,Yes,Cable,17.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,34.65,246.6,0.0,0,0.0,246.6
Female,42,Yes,0,35.245035,-118.905553,1,32,No Offer,Yes,45.26,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.3,593.2,0.0,0,1448.32,2041.52
Male,46,Yes,0,33.888323,-117.277533,9,61,Offer B,Yes,26.94,Yes,Yes,Fiber Optic,11.0,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.1,5638.3,0.0,0,1643.34,7281.64
Male,24,Yes,0,36.587497,-121.944815,0,59,Offer B,Yes,6.91,Yes,Yes,Fiber Optic,52.0,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,85.55,5084.65,0.0,0,407.69,5492.34
Male,30,Yes,3,37.474396,-120.875917,1,8,Offer E,Yes,2.87,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.15,165.5,0.0,0,22.96,188.46
Female,31,Yes,0,37.803883,-122.208417,3,71,Offer A,No,0.0,No Phone Service,Yes,Cable,8.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,58.65,4145.25,0.0,0,0.0,4145.25
Male,57,Yes,3,41.599978,-122.539381,1,55,Offer B,Yes,40.94,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.5,1177.95,5.83,0,2251.7,3423.82
Female,32,No,3,33.97803,-118.217141,0,1,No Offer,Yes,13.13,No,Yes,Fiber Optic,57.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,79.35,0.0,0,13.13,92.48
Male,66,Yes,0,36.78979,-119.929894,1,34,No Offer,Yes,2.07,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,2425.4,0.0,0,70.38,2495.78
Female,60,No,0,39.00978,-120.978273,0,8,No Offer,Yes,17.52,No,Yes,DSL,28.0,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,58.2,469.25,0.0,30,140.16,639.41
Male,35,No,0,39.396585,-121.38029,0,1,No Offer,Yes,39.58,No,Yes,DSL,28.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.5,50.5,0.0,0,39.58,90.08
Male,35,No,0,40.363446,-123.835041,0,12,Offer D,No,0.0,No Phone Service,Yes,Cable,6.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,34.0,442.45,0.0,0,0.0,442.45
Female,43,Yes,0,34.072945,-118.37267,1,11,Offer D,Yes,31.08,Yes,Yes,Fiber Optic,26.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,1056.95,0.0,0,341.88,1398.83
Male,73,Yes,0,38.787446,-122.58675,10,54,No Offer,Yes,35.16,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.0,3919.15,0.0,0,1898.64,5817.79
Male,36,Yes,0,37.815459,-121.977203,1,10,Offer D,Yes,31.72,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,738.2,0.0,0,317.2,1055.4
Male,58,Yes,0,38.129308,-122.834815,1,40,Offer B,Yes,16.33,Yes,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.1,3706.95,41.85,0,653.2,4318.3
Male,50,Yes,0,40.584991,-124.121504,8,72,No Offer,Yes,27.59,Yes,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.8,8332.15,0.0,0,1986.48,10318.63
Male,39,Yes,0,41.505916,-120.152505,10,67,No Offer,No,0.0,No Phone Service,Yes,DSL,6.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,50.95,3521.7,0.0,0,0.0,3521.7
Male,48,No,0,32.825086,-117.199424,0,23,No Offer,Yes,28.8,Yes,Yes,Cable,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1710.45,0.0,0,662.4,2372.85
Male,40,No,0,37.809014,-122.269739,0,29,No Offer,No,0.0,No Phone Service,Yes,DSL,27.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34.3,1004.75,0.0,0,0.0,1004.75
Female,57,No,0,36.623632,-119.741322,0,65,No Offer,Yes,41.74,No,Yes,Cable,17.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.85,5459.2,0.0,0,2713.1,8172.3
Male,66,Yes,0,37.685052,-121.912061,1,18,Offer D,Yes,4.98,No,Yes,Fiber Optic,18.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.55,1422.65,0.0,0,89.64,1512.29
Female,19,No,0,33.624654,-117.611733,0,55,No Offer,Yes,44.85,Yes,Yes,Fiber Optic,48.0,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,84.25,4589.85,0.0,0,2466.75,7056.6
Male,34,Yes,0,34.049671,-117.468896,10,60,Offer B,No,0.0,No Phone Service,Yes,DSL,2.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,60.2,3582.4,0.0,0,0.0,3582.4
Female,47,Yes,7,36.785618,-120.625382,6,20,Offer D,Yes,36.85,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,25.55,507.4,0.0,0,737.0,1244.4
Male,30,No,0,38.875508,-121.765866,0,67,Offer A,No,0.0,No Phone Service,Yes,Cable,85.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,49.35,3321.35,0.0,0,0.0,3321.35
Male,28,Yes,0,38.880622,-120.973865,9,48,Offer B,Yes,22.36,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.45,5315.1,0.0,0,1073.28,6388.38
Male,69,No,0,32.636792,-117.054989,0,51,No Offer,Yes,4.14,No,Yes,Fiber Optic,21.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,4905.75,0.0,0,211.14,5116.89
Male,39,No,3,41.411315,-122.697236,0,48,No Offer,Yes,26.24,Yes,Yes,Cable,53.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,64.4,3035.35,0.0,0,1259.52,4294.87
Male,50,Yes,0,33.362575,-117.299644,2,4,No Offer,Yes,9.67,No,Yes,Cable,22.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.05,179.35,0.0,0,38.68,218.03
Female,26,Yes,0,33.674583,-114.71612,0,27,Offer C,Yes,39.67,No,Yes,Fiber Optic,59.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.1,2093.4,30.14,0,1071.09,3134.35
Male,61,Yes,1,34.099869,-118.326843,1,47,No Offer,Yes,31.35,Yes,Yes,Fiber Optic,16.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.35,4749.15,0.0,0,1473.45,6222.6
Female,23,Yes,0,37.815459,-121.977203,1,72,No Offer,Yes,1.67,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.55,8312.4,0.0,0,120.24,8432.64
Female,51,No,0,38.336216,-120.76901,0,1,No Offer,Yes,43.49,Yes,Yes,Cable,4.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,49.95,0.0,0,43.49,93.44
